case_id,radar_site,scan_time_utc,scan_filename,search_window,cluster_id,expected_lat_deg,expected_lon_deg,expected_alt_m,candidate_lat_deg,candidate_lon_deg,candidate_alt_m,horizontal_distance_km,vertical_distance_m,n_gates,max_reflectivity_dbz,mean_reflectivity_dbz,p95_reflectivity_dbz,velocity_mean_ms,spectrum_width_mean_ms,rhohv_mean,distance_score,altitude_score,reflectivity_score,compactness_score,isolation_score,temporal_continuity_score,candidate_score,candidate_rank,candidate_label,notes
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_011,32.33813333333333,-110.5854,6356.666666666667,32.37056091406116,-110.595368430807,7723.5,3.725382316524465,1366.833333333333,2,-6.0,-6.25,-6.025,,,,0.254923536695107,0.3165833333333335,0.11428571428571428,0.9499864036561176,0.9873417721518988,1.0,0.4949813140091058,99,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:20:24Z,KEMX20260322_222024_V06,normal,20260322_222024_normal_001,32.23,-109.8584,11947.2,32.27087292344986,-109.7650091013602,10230.0,9.888796515319338,1717.2000000000007,1,-2.0,-2.0,-2.0,,,,0.011120348468066154,0.42759999999999976,0.22857142857142856,1.0,1.0,1.0,0.4939031693466216,100,moderate_candidate,single-gate fallback; no multi-gate DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_002,32.34443703703704,-110.65158888888888,5253.518518518518,32.426312243769104,-110.63527069591498,7067.5,9.232166382070968,1813.9814814814818,2,-2.5,-3.75,-2.625,,,,0.0767833617929032,0.3953395061728394,0.21428571428571427,0.9749949160510696,0.9873417721518988,1.0,0.4915089058065013,101,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_002,32.32562222222222,-110.45403333333331,8546.111111111111,32.35902171694322,-110.52772168346696,6440.333333333333,7.855946946453146,2105.7777777777783,3,-4.0,-6.0,-4.300000000000001,,,,0.21440530535468535,0.2980740740740739,0.17142857142857143,0.949970377357355,0.9746835443037974,1.0,0.48766291328479866,102,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_015,32.34128888888889,-110.61853333333332,5804.444444444444,32.366991133550464,-110.62495667277425,7664.5,2.920958606935959,1860.0555555555557,2,-5.5,-6.25,-5.575,,,,0.4158082786128082,0.06997222222222217,0.12857142857142856,0.9499864036562979,0.9873417721518988,1.0,0.4871931838669344,103,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_017,32.34443703703704,-110.65158888888888,5253.518518518518,32.32905891030464,-110.62530871010608,7168.5,3.0033623572376134,1914.9814814814818,2,-4.0,-5.25,-4.125,,,,0.39932752855247733,0.04250925925925912,0.17142857142857143,0.9499801888350714,0.9873417721518988,1.0,0.4863229889863433,104,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_002,32.34443703703704,-110.65158888888888,5253.518518518518,32.37653386511168,-110.68473781198674,4027.0,4.736246566656763,1226.5185185185182,2,-2.0,-2.75,-2.075,,0.0,1.0516666173934937,0.05275068666864744,0.3867407407407409,0.22857142857142856,0.9499573255823716,0.9873417721518988,1.0,0.4834401303083811,105,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_003,32.27,-110.13,11740.0,32.25480155850265,-110.02833025131964,9759.0,9.70802563475811,1981.0,2,0.0,-1.25,-0.1250000000000001,,,,0.02919743652418898,0.3396666666666667,0.2857142857142857,0.9749969374615814,0.9873417721518988,1.0,0.4833077507852733,106,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,normal,20260322_200736_normal_002,32.34128888888889,-110.61853333333332,5804.444444444444,32.40666010476221,-110.60317104163732,8193.0,7.410745227761275,2388.5555555555557,2,-5.0,-5.0,-5.0,,,,0.2589254772238725,0.20381481481481478,0.14285714285714285,0.9749852902418141,0.9873417721518988,1.0,0.48270405928999827,107,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_006,32.34128888888889,-110.61853333333332,5804.444444444444,32.34843920729962,-110.66267466774568,4455.5,4.222277833170171,1348.9444444444443,2,-4.5,-5.25,-4.575,,,,0.15554443336596577,0.3255277777777778,0.15714285714285714,0.949957754055679,0.9873417721518988,1.0,0.48159766788945374,108,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_003,32.27,-110.13,11740.0,32.26853525430683,-109.95617704586176,8683.0,16.34378545056572,3057.0,5,-2.5,-3.0,-2.5,,,,0.18281072747171406,0.3886,0.21428571428571427,0.84495732252078,0.9493670886075949,1.0,0.4813030290107766,109,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_002,32.33813333333333,-110.5854,6356.666666666667,32.33083320993377,-110.63444064447094,5121.0,4.678482651637038,1235.666666666667,2,-3.5,-4.75,-3.625,,,,0.06430346967259233,0.3821666666666665,0.18571428571428572,0.9499735904717973,0.9873417721518988,1.0,0.4767840514712433,110,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:27:18Z,KEMX20260322_222718_V06,loose,20260322_222718_loose_001,32.23,-109.7963,11795.4,32.23550444539612,-109.61685628141144,7690.25,16.88932270933219,4105.15,4,6.0,3.75,5.624999999999999,0.5,0.75,1.0516666173934937,0.15553386453339044,0.17897000000000007,0.45714285714285713,0.7692025394315066,0.9620253164556962,1.0,0.47638511655267957,111,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_003,32.34128888888889,-110.61853333333332,5804.444444444444,32.32671692381823,-110.59594086098107,4162.857142857143,2.6704114838957977,1641.5873015873012,7,-1.5,-3.928571428571429,-2.1000000000000014,1.25,2.4,1.0329999566078183,0.4659177032208405,0.1792063492063494,0.24285714285714285,0.6384538035876227,0.9240506329113924,1.0,0.4734356693383659,112,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_004,32.27,-110.08665,11759.266666666666,32.22385649296163,-110.02588079889662,9464.5,7.680325381096378,2294.7666666666664,4,-2.0,-2.75,-2.075,,,,0.23196746189036216,0.23507777777777786,0.22857142857142856,0.8596770377871916,0.9620253164556962,1.0,0.47298883348125853,113,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_006,32.33192592592593,-110.52022222222222,7442.962962962963,32.32762584232029,-110.62083300357564,6131.75,9.465278889288388,1311.2129629629626,4,-4.0,-5.125,-4.15,0.75,0.0,0.949999988079071,0.05347211107116116,0.5629290123456792,0.17142857142857143,0.764514795832423,0.9620253164556962,1.0,0.4710187697446152,114,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,tight,20260322_215943_tight_001,32.27,-110.02626666666669,11776.566666666668,32.30229316269043,-110.04097834982127,9941.0,3.8479449403443984,1835.5666666666675,2,-1.0,-1.5,-1.05,0.5,0.5,,0.23041101193112032,0.08221666666666624,0.2571428571428571,0.949989216048081,0.9873417721518988,1.0,0.4709957835707538,115,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:25:04Z,KEMX20260322_192504_V06,normal,20260322_192504_normal_002,32.27,-110.90346666666666,2721.6,32.24108547309993,-110.84380547373344,5585.5,6.466221861596112,2863.9,2,-5.5,-6.25,-5.575,,,,0.3533778138403888,0.04536666666666664,0.12857142857142856,0.9749855702740428,0.9873417721518988,1.0,0.47092361859470544,116,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_009,32.34443703703704,-110.65158888888888,5253.518518518518,32.351056818457934,-110.70106779705569,6313.4,4.705943949312353,1059.8814814814814,5,0.5,-3.1,0.0999999999999996,0.2,0.7,0.8069999933242797,0.058811210137529456,0.4700592592592593,0.3,0.7398442546354053,0.9493670886075949,1.0,0.4706253991785511,117,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_003,32.33192592592593,-110.52022222222222,7442.962962962963,32.4098988023745,-110.51641757912188,4915.0,8.677559907243834,2527.9629629629626,2,-1.0,-2.5,-1.15,,,,0.13224400927561658,0.1573456790123458,0.2571428571428571,0.974975805144531,0.9873417721518988,1.0,0.46600106460014196,118,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_012,32.34128888888889,-110.61853333333332,5804.444444444444,32.33942053977289,-110.66210464505777,7314.5,4.098666284031112,1510.0555555555557,2,-5.5,-5.75,-5.525,,,,0.18026674319377758,0.24497222222222217,0.12857142857142856,0.9499817425411201,0.9873417721518988,1.0,0.46583971348982256,119,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_007,32.33507407407408,-110.55327777777778,6892.037037037037,32.269156014301934,-110.56096005739684,5845.25,7.365240691431085,1046.7870370370374,12,-4.5,-6.958333333333333,-4.5,6.75,0.75,1.0516666173934937,0.2634759308568915,0.6510709876543208,0.15714285714285714,0.5785677386806797,0.8607594936708861,1.0,0.46561749046640466,120,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,normal,20260322_201442_normal_006,32.33813333333333,-110.5854,6356.666666666667,32.424493962612175,-110.60234503409548,8428.5,9.733818092410509,2071.833333333333,2,-2.0,-2.5,-2.05,,,,0.026618190758949112,0.309388888888889,0.22857142857142856,0.9749974745092638,0.9873417721518988,1.0,0.4653536293207177,121,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_004,32.34443703703704,-110.65158888888888,5253.518518518518,32.40268660402066,-110.62446861679524,8134.5,6.959831301566661,2880.9814814814818,2,-4.5,-5.25,-4.575,,,,0.3040168698433339,0.03967283950617275,0.15714285714285714,0.97499553238259,0.9873417721518988,1.0,0.4637137210954318,122,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_005,32.32562222222222,-110.45403333333331,8546.111111111111,32.271259442191635,-110.39213823133008,6516.75,8.389544163509688,2029.3611111111113,4,-4.0,-6.125,-4.375000000000001,,,,0.16104558364903115,0.3235462962962962,0.17142857142857143,0.85351293135613,0.9620253164556962,1.0,0.46165654048490895,123,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_005,32.33192592592593,-110.52022222222222,7442.962962962963,32.35524995802186,-110.44685800159236,4662.0,7.3639316000695585,2780.9629629629626,2,-4.5,-5.0,-4.55,,,,0.26360683999304413,0.07301234567901246,0.15714285714285714,0.9749850632540428,0.9873417721518988,1.0,0.4607066960897674,124,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:14:42Z,KEMX20260322_201442_V06,tight,20260322_201442_tight_001,32.33813333333333,-110.5854,6356.666666666667,32.36312790141476,-110.55668413833732,4522.5,3.8730706330557556,1834.166666666667,2,-3.0,-3.5,-3.05,,,,0.22538587338884888,0.08291666666666651,0.2,0.9499561926104247,0.9873417721518988,1.0,0.45859939735980326,125,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_009,32.33507407407408,-110.55327777777778,6892.037037037037,32.277014367577806,-110.52928539263448,4046.0,6.838404133363804,2846.0370370370374,2,-6.5,-6.75,-6.525,,,,0.3161595866636196,0.05132098765432087,0.1,0.9749811587369891,0.9873417721518988,1.0,0.4575779222678744,126,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_014,32.34443703703704,-110.65158888888888,5253.518518518518,32.38157051687017,-110.6247373900869,6594.0,4.838343103454818,1340.4814814814818,2,-4.0,-4.5,-4.05,,,,0.03233137930903638,0.32975925925925914,0.17142857142857143,0.9499671468492101,0.9873417721518988,1.0,0.45594411369626003,127,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_013,32.34128888888889,-110.61853333333332,5804.444444444444,32.36909157896734,-110.64444550929674,7694.0,3.9346843174275654,1889.5555555555557,2,-3.0,-4.5,-3.1500000000000004,-0.25,0.75,1.0516666173934937,0.2130631365144869,0.05522222222222217,0.2,0.9499643686055457,0.9873417721518988,1.0,0.4501740934846202,128,moderate_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,normal,20260322_215249_normal_001,32.27,-110.08665,11759.266666666666,32.34413361900385,-110.12821634117086,9598.666666666666,9.122083815461892,2160.6000000000004,3,-2.0,-2.6666666666666665,-2.05,,,,0.08779161845381082,0.2797999999999999,0.22857142857142856,0.8330816970381043,0.9746835443037974,1.0,0.4493263789942743,129,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:27:18Z,KEMX20260322_222718_V06,loose,20260322_222718_loose_002,32.23,-109.7963,11795.4,32.101639677317806,-109.88731787636186,7044.5,16.646873997835975,4750.9,2,-2.0,-2.25,-2.025,,,,0.16765630010820126,0.04982000000000007,0.22857142857142856,0.9874955491405405,0.9873417721518988,1.0,0.4491729647630585,130,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,normal,20260322_214550_normal_004,32.27,-110.13,11740.0,32.216465135095895,-110.07229014404044,9039.0,8.05565425920132,2701.0,3,-3.5,-4.166666666666667,-3.6,,,,0.19443457407986794,0.09966666666666667,0.18571428571428572,0.9499843758177663,0.9746835443037974,1.0,0.4467323685674373,131,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_004,32.27,-110.13,11740.0,32.24145154097674,-110.04346443676675,9430.0,8.734627154242125,2310.0,3,-1.0,-2.0,-1.05,,,,0.12653728457578756,0.23,0.2571428571428571,0.7581582645592616,0.9746835443037974,1.0,0.4439797977707018,132,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_004,32.34128888888889,-110.61853333333332,5804.444444444444,32.37047710758479,-110.58533790337138,4006.0,4.5006937557148206,1798.4444444444443,2,-1.0,-1.75,-1.0750000000000002,-1.5,8.75,1.0516666173934937,0.09986124885703589,0.10077777777777783,0.2571428571428571,0.9499581068113656,0.9873417721518988,1.0,0.4435989940650386,133,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:32:08Z,KEMX20260322_193208_V06,tight,20260322_193208_tight_003,32.28653333333334,-110.8428,3202.4,32.26903277297733,-110.87435687792984,5050.0,3.5479965862745897,1847.6,3,-2.0,-4.666666666666667,-2.3000000000000003,,0.0,,0.2904006827450821,0.07620000000000005,0.22857142857142856,0.7217426166950289,0.9746835443037974,1.0,0.4417714842465737,134,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_003,32.32877777777778,-110.48716666666668,7993.888888888889,32.340041404352476,-110.38886384709086,5571.5,9.3204047405759,2422.3888888888887,2,-4.5,-4.75,-4.525,,,,0.06795952594241009,0.19253703703703712,0.15714285714285714,0.9749821297820151,0.9873417721518988,1.0,0.43784552701277313,135,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_005,32.27,-110.13,11740.0,32.216095710822685,-110.05131291776812,9168.0,9.52323803366866,2572.0,2,-2.0,-2.75,-2.075,,,,0.04767619663313401,0.14266666666666666,0.22857142857142856,0.9749907256206333,0.9873417721518988,1.0,0.43729493934194,136,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:28:40Z,KEMX20260322_202840_V06,normal,20260322_202840_normal_004,32.33192592592593,-110.52022222222222,7442.962962962963,32.39266502331187,-110.45470685485152,4885.0,9.136759962784575,2557.9629629629626,2,-4.0,-4.25,-4.025,,,,0.08632400372154247,0.1473456790123458,0.17142857142857143,0.9749761954087157,0.9873417721518988,1.0,0.4360856423118657,137,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_003,32.34443703703704,-110.65158888888888,5253.518518518518,32.372841886128676,-110.74521113476158,7870.0,9.343778090196482,2616.4814814814818,2,-2.5,-3.75,-2.625,,,,0.06562219098035182,0.12783950617283943,0.21428571428571427,0.974982184302792,0.9873417721518988,1.0,0.43579068668617127,138,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_004,32.33507407407408,-110.55327777777778,6892.037037037037,32.391324965424474,-110.47720528945216,4182.0,9.495977279636667,2710.0370370370374,2,-1.0,-1.75,-1.0750000000000002,-2.25,4.75,,0.050402272036333254,0.0966543209876542,0.2571428571428571,0.9749794440201865,0.9873417721518988,1.0,0.4344827646954922,139,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,loose,20260322_213158_loose_003,32.294133333333335,-110.17826666666666,11559.0,32.159953708096864,-110.07090338298238,7178.0,18.016688630167224,4381.0,2,-4.5,-4.75,-4.525,,,,0.09916556849163882,0.1238,0.15714285714285714,0.9874929544936872,0.9873417721518988,1.0,0.4333761635948954,140,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,normal,20260322_213852_normal_001,32.27,-110.13,11740.0,32.336268925028875,-110.102721545848,9778.42857142857,7.802043734848934,1961.5714285714294,7,2.5,-0.4285714285714285,2.5,0.4166666666666667,1.0,0.9672221839427948,0.2197956265151066,0.34614285714285686,0.35714285714285715,0.3566149299840863,0.9240506329113924,1.0,0.43324072693540444,141,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_006,32.34759259259259,-110.68472222222222,4701.2962962962965,32.36838248352624,-110.6819377870916,6475.9,2.3264811669064933,1774.603703703703,10,0.0,-3.8,-0.2250000000000005,0.2857142857142857,0.7857142857142857,1.043666625022888,0.5347037666187013,0.11269814814814845,0.2857142857142857,0.3460641510996549,0.8860759493670886,1.0,0.43062938955945756,142,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_002,32.33507407407408,-110.55327777777778,6892.037037037037,32.4140020120068,-110.53032136697088,4477.666666666667,9.037309037059336,2414.3703703703704,3,0.0,-1.5,-0.1500000000000001,,0.0,0.8983333110809326,0.09626909629406644,0.19520987654320984,0.2857142857142857,0.7127787995513827,0.9746835443037974,1.0,0.42936312037890734,143,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_004,32.32877777777778,-110.48716666666668,7993.888888888889,32.302744800295635,-110.458305011811,6029.0,3.966808497269547,1964.8888888888887,2,-6.0,-6.75,-6.075,,,,0.20663830054609056,0.017555555555555657,0.11428571428571428,0.9499601401507695,0.9873417721518988,1.0,0.4241710742279153,144,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,normal,20260322_203545_normal_001,32.32877777777778,-110.48716666666668,7993.888888888889,32.35620831454354,-110.53794913119354,5901.416666666667,5.66245791432282,2092.4722222222217,12,-0.5,-4.958333333333333,-2.4250000000000025,1.0,0.5,1.0516666173934937,0.433754208567718,0.3025092592592594,0.2714285714285714,0.2941095101725952,0.8607594936708861,1.0,0.42395124967566217,145,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,normal,20260322_204251_normal_001,32.32562222222222,-110.45403333333331,8546.111111111111,32.31864466236624,-110.5547604041946,5982.0,9.496666380330796,2564.1111111111113,2,-5.0,-5.5,-5.05,,,,0.05033336196692044,0.14529629629629623,0.14285714285714285,0.9749800700756689,0.9873417721518988,1.0,0.4214457228282342,146,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,normal,20260322_213158_normal_001,32.294133333333335,-110.17826666666666,11559.0,32.34255756842908,-110.1112285198346,9730.57142857143,8.287207547426611,1828.4285714285706,14,2.5,-0.5,2.175,0.2916666666666667,0.4583333333333333,0.9246666371822356,0.1712792452573389,0.3905238095238098,0.35714285714285715,0.5079725520408156,0.8354430379746836,1.0,0.41553129590863874,147,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,normal,20260322_204955_normal_002,32.32248148148148,-110.42105555555555,9095.74074074074,32.23958856899711,-110.3887174739643,6731.5,9.70568270849837,2364.240740740741,2,-7.5,-7.75,-7.525,,,,0.029431729150162945,0.21191975308641972,0.07142857142857142,0.9749873754279157,0.9873417721518988,1.0,0.4155185036198546,148,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,normal,20260322_205701_normal_001,32.31932592592593,-110.38792222222224,9647.962962962964,32.30238910016931,-110.48646158835118,7051.5,9.450062895868076,2596.4629629629635,2,-6.0,-6.75,-6.075,,,,0.05499371041319243,0.13451234567901216,0.11428571428571428,0.9749897059904186,0.9873417721518988,1.0,0.41475002784906284,149,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,tight,20260322_203545_tight_001,32.32877777777778,-110.48716666666668,7993.888888888889,32.353563069371575,-110.52229622840945,6393.333333333333,4.299705162080767,1600.5555555555557,3,-5.5,-6.333333333333333,-5.6,,,,0.14005896758384662,0.19972222222222216,0.12857142857142856,0.7351844992248951,0.9746835443037974,1.0,0.4127611529448838,150,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_004,32.31,-110.23346666666666,11393.066666666668,32.287407776758315,-110.43680278003744,7051.5,19.276017898682973,4341.5666666666675,2,-6.5,-6.75,-6.525,,,,0.036199105065851354,0.1316866666666665,0.1,0.9874948529950919,0.9873417721518988,1.0,0.40861863121061043,151,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_002,32.31,-110.28933333333336,11281.333333333334,32.38050582392512,-110.4671805313433,7555.0,18.455310614552324,3726.333333333334,5,-4.0,-4.7,-4.1,,,,0.07723446927238378,0.2547333333333332,0.17142857142857143,0.7205947345037905,0.9493670886075949,1.0,0.4057793793741127,152,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,tight,20260322_215249_tight_001,32.27,-110.08665,11759.266666666666,32.29277120583444,-110.04649558774176,9813.0,4.545406585706352,1946.2666666666664,5,4.0,0.1,3.2999999999999994,0.3,1.1,1.0516666173934937,0.09091868285872966,0.02686666666666679,0.4,0.6926539006910002,0.9493670886075949,1.0,0.40530883942173795,153,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,loose,20260322_220636_loose_002,32.27,-109.9712,11762.8,32.10878417367745,-109.94382878604296,9613.5,18.11050570319069,2149.2999999999993,2,-4.0,-4.25,-4.025,,,,0.09447471484046552,0.5701400000000001,0.17142857142857143,0.9875024272853388,0.9873417721518988,0.0,0.4046154298968208,154,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_002,32.34128888888889,-110.61853333333332,5804.444444444444,32.37890495190721,-110.6180170905916,4190.0,4.183002193997582,1614.4444444444443,6,-2.5,-3.75,-2.625,0.5,5.5,1.018333300948143,0.16339956120048366,0.19277777777777783,0.21428571428571427,0.595888317487791,0.9367088607594937,1.0,0.40053900195693526,155,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:21:35Z,KEMX20260322_202135_V06,normal,20260322_202135_normal_010,32.33507407407408,-110.55327777777778,6892.037037037037,32.26364337221331,-110.50017237637324,4002.5,9.380873826380126,2889.5370370370374,2,-7.0,-7.25,-7.025,,,,0.06191261736198737,0.03682098765432086,0.08571428571428572,0.9749765348599111,0.9873417721518988,1.0,0.3913502909651819,156,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:46:20Z,KEMX20260322_194620_V06,tight,20260322_194620_tight_002,32.343333333333334,-110.72333333333331,4176.666666666667,32.321490451999125,-110.67837486098574,5982.0,4.872585644317704,1805.333333333333,2,-7.0,-7.25,-7.025,,,,0.025482871136459195,0.09733333333333348,0.08571428571428572,0.9499601401509488,0.9873417721518988,1.0,0.39120850204369695,157,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:32:08Z,KEMX20260322_193208_V06,normal,20260322_193208_normal_002,32.28653333333334,-110.8428,3202.4,32.24261349963563,-110.93524335860552,6029.0,9.970052052779321,2826.6,2,-5.5,-6.0,-5.55,1.5,1.0,0.9566666483879088,0.0029947947220678728,0.05780000000000003,0.12857142857142856,0.9749800700745392,0.9873417721518988,1.0,0.38998903264716206,158,weak_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,normal,20260322_220636_normal_003,32.27,-109.9712,11762.8,32.228597169325035,-110.04267580898524,9341.818181818182,8.14714876240199,2420.9818181818173,11,0.0,-3.090909090909091,0.0,0.2,0.7,0.9483333110809328,0.185285123759801,0.1930060606060609,0.2857142857142857,0.5507140831654214,0.8734177215189873,1.0,0.38971433671148414,159,weak_candidate,DBSCAN cluster
